"Dim1","Dim2","Dim3","Dim4","Val"
"battery_2","p25","summ","2040",0.2365125
"battery_2","p25","summ","2042",0.2365125
"battery_2","p25","summ","2044",0.2365125
"battery_2","p25","summ","2046",28.8111176027826
"battery_2","p25","summ","2048",29.0907676027826
"battery_2","p25","summ","2050",57.5044131968841
"battery_2","p25","fall","2040",0.473025
"battery_2","p25","fall","2042",0.11825625
"battery_2","p25","fall","2044",0.473025
"battery_2","p25","fall","2046",57.6222352055651
"battery_2","p25","fall","2048",58.1815352055651
"battery_2","p25","fall","2050",115.008826393768
"battery_2","p25","wint","2040",0.2365125
"battery_2","p25","wint","2042",0.2365125
"battery_2","p25","wint","2044",0.2365125
"battery_2","p25","wint","2046",28.8111176027826
"battery_2","p25","wint","2048",29.0907676027826
"battery_2","p25","wint","2050",57.5044131968841
"battery_2","p25","spri","2040",0.2365125
"battery_2","p25","spri","2042",0.2365125
"battery_2","p25","spri","2044",0.2365125
"battery_2","p25","spri","2046",28.8111176027826
"battery_2","p25","spri","2048",29.0907676027826
"battery_2","p25","spri","2050",57.5044131968841
"battery_2","p27","summ","2034",26.6891253874045
"battery_2","p27","summ","2036",26.6891253874045
"battery_2","p27","summ","2038",26.6891253874045
"battery_2","p27","summ","2040",26.6891253874045
"battery_2","p27","summ","2042",26.6891253874045
"battery_2","p27","summ","2044",26.6891253874045
"battery_2","p27","summ","2046",26.6891253874045
"battery_2","p27","summ","2048",26.6891253874045
"battery_2","p27","fall","2034",13.3445626937023
"battery_2","p27","fall","2036",26.6891253874045
"battery_2","p27","fall","2038",13.3445626937023
"battery_2","p27","fall","2040",13.3445626937023
"battery_2","p27","fall","2042",13.3445626937023
"battery_2","p27","fall","2044",13.3445626937023
"battery_2","p27","fall","2046",13.3445626937023
"battery_2","p27","fall","2048",26.6891253874045
"battery_2","p27","wint","2034",13.3445626937023
"battery_2","p27","wint","2036",13.3445626937023
"battery_2","p27","wint","2038",13.3445626937023
"battery_2","p27","wint","2040",13.3445626937023
"battery_2","p27","wint","2042",13.3445626937023
"battery_2","p27","wint","2044",13.3445626937023
"battery_2","p27","wint","2046",13.3445626937023
"battery_2","p27","wint","2048",13.3445626937023
"battery_2","p27","spri","2034",13.3445626937023
"battery_2","p27","spri","2036",13.3445626937023
"battery_2","p27","spri","2038",13.3445626937023
"battery_2","p27","spri","2040",13.3445626937023
"battery_2","p27","spri","2042",13.3445626937023
"battery_2","p27","spri","2044",13.3445626937023
"battery_2","p27","spri","2046",13.3445626937023
"battery_2","p27","spri","2048",13.3445626937023
"battery_2","p28","summ","2022",117.5
"battery_2","p28","summ","2024",117.5
"battery_2","p28","summ","2026",117.5
"battery_2","p28","summ","2028",117.5
