"Dim1","Dim2","Dim3","Val"
"dupv_5","p13","2040",0.347881423904746
"dupv_5","p13","2042",0.174537202857334
"dupv_5","p13","2044",0.403654439356923
"dupv_5","p13","2046",0.196586638846761
"dupv_5","p13","2048",0.0104489159026196
"dupv_5","p13","2050",0.0104487547063949
"dupv_5","p25","2022",0.000547875528237861
"dupv_5","p25","2028",0.277278952550821
"dupv_5","p25","2038",0.727729632005515
"dupv_5","p25","2040",0.153513658136394
"dupv_5","p25","2044",0.17256109450419
"dupv_5","p25","2046",0.0518079666354718
"dupv_5","p25","2048",0.377975180883269
"dupv_5","p25","2050",0.0176749385755865
"dupv_5","p33","2030",0.178677699401423
"dupv_5","p33","2042",0.113117034384011
"dupv_5","p33","2044",0.113117019465883
"dupv_5","p33","2046",0.11311697084663
"dupv_5","p33","2048",0.11311678645649
"dupv_5","p33","2050",0.11311627574305
"dupv_5","p34","2024",0.0236602758199293
"dupv_5","p34","2026",0.307406195096368
"dupv_5","p34","2030",0.113276778336903
"dupv_5","p34","2032",0.113276778334083
"dupv_5","p34","2036",0.113276778342492
"dupv_5","p34","2044",0.107950569172414
"dupv_5","p34","2046",0.107571685771012
"dupv_5","p34","2048",0.102952437292008
"dupv_6","p9","2032",0.105660258358161
"dupv_6","p10","2030",0.288439864444215
"dupv_6","p10","2032",0.179531029888874
"dupv_6","p10","2036",0.108908834555574
"dupv_6","p10","2038",0.582082184621619
"dupv_6","p10","2040",0.582082184615176
"dupv_6","p10","2042",0.814429621254211
"dupv_6","p10","2044",0.0291524340794263
"dupv_6","p10","2046",0.109319458630309
"dupv_6","p10","2048",0.132816103477335
"dupv_6","p10","2050",0.377629155162525
"dupv_6","p11","2022",0.0364432275242259
"dupv_6","p11","2032",0.349324700393173
"dupv_6","p11","2034",0.243117792170395
"dupv_6","p11","2036",0.481149056507197
"dupv_6","p11","2038",0.595705467858296
"dupv_6","p11","2040",0.189632062001842
"dupv_6","p11","2042",0.225993675225087
"dupv_6","p11","2044",0.262103309522815
"dupv_6","p11","2046",0.135834645182686
"dupv_6","p11","2048",0.0210933260385348
"dupv_6","p11","2050",0.009608264245103
"dupv_6","p27","2016",-2.21462302930926E-16
"dupv_6","p27","2022",0.0001211041486015
"dupv_6","p27","2024",0.272632365141096
"dupv_6","p27","2026",0.305208891802012
"dupv_6","p27","2028",0.272632365141096
"dupv_6","p27","2030",0.114940649407229
"dupv_6","p27","2036",0.114940649407229
"dupv_6","p27","2046",0.159605573346012
"dupv_6","p30","2022",0.00157487257357935
"dupv_6","p30","2024",2.35526378624571E-16
"dupv_6","p30","2026",0.451190874570326
"dupv_6","p30","2028",0.190489338552443
"dupv_6","p30","2030",0.86146206169065
"dupv_6","p30","2032",0.785528452706639
"dupv_6","p30","2034",0.307576436465554
"dupv_6","p30","2036",0.792699192448121
"dupv_6","p30","2038",0.871570375273325
"dupv_6","p30","2040",0.291158501118131
"dupv_6","p30","2042",0.273268479491261
"dupv_6","p30","2044",0.468952311509099
"dupv_6","p30","2046",0.415007052130678
"dupv_6","p30","2048",0.190489338552443
