"Dim1","Dim2","Dim3","Dim4","Val"
"p9","p10","AC","2036",3453860.062325
"p9","p10","AC","2038",3453860.062325
"p9","p10","AC","2040",3453860.062325
"p9","p10","AC","2042",3453860.062325
"p9","p10","AC","2044",3453860.062325
"p9","p10","AC","2046",3453860.062325
"p9","p10","AC","2048",3453860.062325
"p9","p10","AC","2050",3453860.062325
"p9","p12","AC","2010",119943.94951
"p9","p12","AC","2012",119943.94951
"p9","p12","AC","2014",119943.94951
"p9","p12","AC","2016",119943.94951
"p9","p12","AC","2018",119943.94951
"p9","p12","AC","2020",119943.94951
"p9","p12","AC","2022",119943.94951
"p9","p12","AC","2024",120779.15697963
"p9","p12","AC","2026",121713.274524105
"p9","p12","AC","2028",139088.266399747
"p9","p12","AC","2030",163321.576732489
"p9","p12","AC","2032",163336.504579889
"p9","p12","AC","2034",189661.365654939
"p9","p12","AC","2036",283869.272671991
"p9","p12","AC","2038",331314.119678181
"p9","p12","AC","2040",444022.152534463
"p9","p12","AC","2042",583903.725475097
"p9","p12","AC","2044",740066.336283771
"p9","p12","AC","2046",884701.889833774
"p9","p12","AC","2048",934121.271736951
"p9","p12","AC","2050",993852.994381422
"p10","p11","AC","2010",596275.286325
"p10","p11","AC","2012",596275.286325
"p10","p11","AC","2014",596275.286325
"p10","p11","AC","2016",596275.286325
"p10","p11","AC","2018",596275.286325
"p10","p11","AC","2020",596275.286325
"p10","p11","AC","2022",596275.286325
"p10","p11","AC","2024",614915.860176246
"p10","p11","AC","2026",614953.178112752
"p10","p11","AC","2028",651676.262643914
"p10","p11","AC","2030",871566.839399475
"p10","p11","AC","2032",871566.839399475
"p10","p11","AC","2034",871566.839399475
"p10","p11","AC","2036",871572.237194575
"p10","p11","AC","2038",871572.237194575
"p10","p11","AC","2040",871572.237194575
"p10","p11","AC","2042",871572.237194575
"p10","p11","AC","2044",871696.940578701
"p10","p11","AC","2046",872271.197735256
"p10","p11","AC","2048",873148.053934766
"p10","p11","AC","2050",875091.353344078
"p10","p13","AC","2010",2377706.108135
"p10","p13","AC","2012",2377706.108135
"p10","p13","AC","2014",2377706.108135
"p10","p13","AC","2016",2377706.108135
"p10","p13","AC","2018",2377706.108135
"p10","p13","AC","2020",2377706.108135
"p10","p13","AC","2022",2377706.108135
"p10","p13","AC","2024",2377706.108135
"p10","p13","AC","2026",2377706.108135
"p10","p13","AC","2028",2380188.35080846
"p10","p13","AC","2030",2380188.35080846
"p10","p13","AC","2032",2380188.35080846
"p10","p13","AC","2034",2380188.35080846
"p10","p13","AC","2036",2380341.83823151
"p10","p13","AC","2038",2380341.83823151
"p10","p13","AC","2040",2380341.83823151
"p10","p13","AC","2042",2380341.87279618
"p10","p13","AC","2044",2380857.80609909
"p10","p13","AC","2046",2385319.72348553
"p10","p13","AC","2048",2385319.72348553
"p10","p13","AC","2050",2385319.72348553
"p10","p25","LCC","2010",1297344
"p10","p25","LCC","2012",1297344
"p10","p25","LCC","2014",1297344
"p10","p25","LCC","2016",1297344
"p10","p25","LCC","2018",1297344
"p10","p25","LCC","2020",1297344
"p10","p25","LCC","2022",1297344
"p10","p25","LCC","2024",1297344
"p10","p25","LCC","2026",1298040.08303302
"p10","p25","LCC","2028",1331034.14352652
"p10","p25","LCC","2030",1349822.91994514
"p10","p25","LCC","2032",1349822.91994514
"p10","p25","LCC","2034",1349822.91994514
"p10","p25","LCC","2036",1350173.33037002
"p10","p25","LCC","2038",1350173.33037002
"p10","p25","LCC","2040",1350173.33037002
"p10","p25","LCC","2042",1350173.4763661
"p10","p25","LCC","2044",1351466.1313877
"p10","p25","LCC","2046",1362645.32816183
"p10","p25","LCC","2048",1371017.81459678
"p10","p25","LCC","2050",1376135.49744844
"p10","p27","AC","2010",211861.04463
"p10","p27","AC","2012",211861.04463
"p10","p27","AC","2014",211861.04463
"p10","p27","AC","2016",211861.04463
"p10","p27","AC","2018",211861.04463
"p10","p27","AC","2020",211861.04463
"p10","p27","AC","2022",211861.04463
