"Dim1","Dim2","Dim3","Dim4"
"CES","Gas-CC_Gas-CC-CCS_mod","OR","2032"
"CES","Gas-CC_Gas-CC-CCS_mod","OR","2034"
"CES","Gas-CC_Gas-CC-CCS_mod","OR","2036"
"CES","Gas-CC_Gas-CC-CCS_mod","OR","2038"
"CES","Gas-CC_Gas-CC-CCS_mod","OR","2040"
"CES","Gas-CC_Gas-CC-CCS_mod","OR","2042"
"CES","Gas-CC_Gas-CC-CCS_mod","OR","2044"
"CES","Gas-CC_Gas-CC-CCS_mod","OR","2046"
"CES","Gas-CC_Gas-CC-CCS_mod","OR","2048"
"CES","Gas-CC_Gas-CC-CCS_mod","OR","2050"
"CES","Gas-CC_Gas-CC-CCS_mod","SD","2028"
"CES","Gas-CC_Gas-CC-CCS_mod","SD","2030"
"CES","Gas-CC_Gas-CC-CCS_mod","SD","2032"
"CES","Gas-CC_Gas-CC-CCS_mod","SD","2034"
"CES","Gas-CC_Gas-CC-CCS_mod","SD","2036"
"CES","Gas-CC_Gas-CC-CCS_mod","SD","2038"
"CES","Gas-CC_Gas-CC-CCS_mod","SD","2040"
"CES","Gas-CC_Gas-CC-CCS_mod","SD","2042"
"CES","Gas-CC_Gas-CC-CCS_mod","SD","2044"
"CES","Gas-CC_Gas-CC-CCS_mod","SD","2046"
"CES","Gas-CC_Gas-CC-CCS_mod","SD","2048"
"CES","Gas-CC_Gas-CC-CCS_mod","SD","2050"
"CES","Gas-CC_Gas-CC-CCS_mod","TX","2028"
"CES","Gas-CC_Gas-CC-CCS_mod","TX","2030"
"CES","Gas-CC_Gas-CC-CCS_mod","TX","2032"
"CES","Gas-CC_Gas-CC-CCS_mod","TX","2034"
"CES","Gas-CC_Gas-CC-CCS_mod","TX","2036"
"CES","Gas-CC_Gas-CC-CCS_mod","TX","2038"
"CES","Gas-CC_Gas-CC-CCS_mod","TX","2040"
"CES","Gas-CC_Gas-CC-CCS_mod","TX","2042"
"CES","Gas-CC_Gas-CC-CCS_mod","TX","2044"
"CES","Gas-CC_Gas-CC-CCS_mod","TX","2046"
"CES","Gas-CC_Gas-CC-CCS_mod","TX","2048"
"CES","Gas-CC_Gas-CC-CCS_mod","TX","2050"
"CES","Gas-CC_Gas-CC-CCS_mod","UT","2028"
"CES","Gas-CC_Gas-CC-CCS_mod","UT","2030"
"CES","Gas-CC_Gas-CC-CCS_mod","UT","2032"
"CES","Gas-CC_Gas-CC-CCS_mod","UT","2034"
"CES","Gas-CC_Gas-CC-CCS_mod","UT","2036"
"CES","Gas-CC_Gas-CC-CCS_mod","UT","2038"
"CES","Gas-CC_Gas-CC-CCS_mod","UT","2040"
"CES","Gas-CC_Gas-CC-CCS_mod","UT","2042"
"CES","Gas-CC_Gas-CC-CCS_mod","UT","2044"
"CES","Gas-CC_Gas-CC-CCS_mod","UT","2046"
"CES","Gas-CC_Gas-CC-CCS_mod","UT","2048"
"CES","Gas-CC_Gas-CC-CCS_mod","UT","2050"
"CES","Gas-CC_Gas-CC-CCS_mod","WA","2028"
"CES","Gas-CC_Gas-CC-CCS_mod","WA","2030"
"CES","Gas-CC_Gas-CC-CCS_mod","WA","2032"
"CES","Gas-CC_Gas-CC-CCS_mod","WA","2034"
"CES","Gas-CC_Gas-CC-CCS_mod","WA","2036"
"CES","Gas-CC_Gas-CC-CCS_mod","WA","2038"
"CES","Gas-CC_Gas-CC-CCS_mod","WA","2040"
"CES","Gas-CC_Gas-CC-CCS_mod","WA","2042"
"CES","Gas-CC_Gas-CC-CCS_mod","WA","2044"
"CES","Gas-CC_Gas-CC-CCS_mod","WA","2046"
"CES","Gas-CC_Gas-CC-CCS_mod","WA","2048"
"CES","Gas-CC_Gas-CC-CCS_mod","WA","2050"
"CES","Gas-CC_Gas-CC-CCS_mod","WY","2028"
"CES","Gas-CC_Gas-CC-CCS_mod","WY","2030"
"CES","Gas-CC_Gas-CC-CCS_mod","WY","2032"
"CES","Gas-CC_Gas-CC-CCS_mod","WY","2034"
"CES","Gas-CC_Gas-CC-CCS_mod","WY","2036"
"CES","Gas-CC_Gas-CC-CCS_mod","WY","2038"
"CES","Gas-CC_Gas-CC-CCS_mod","WY","2040"
"CES","Gas-CC_Gas-CC-CCS_mod","WY","2042"
"CES","Gas-CC_Gas-CC-CCS_mod","WY","2044"
"CES","Gas-CC_Gas-CC-CCS_mod","WY","2046"
"CES","Gas-CC_Gas-CC-CCS_mod","WY","2048"
"CES","Gas-CC_Gas-CC-CCS_mod","WY","2050"
"CES","Gas-CC_Gas-CC-CCS_mod","corporate","2028"
"CES","Gas-CC_Gas-CC-CCS_mod","corporate","2030"
"CES","Gas-CC_Gas-CC-CCS_mod","corporate","2032"
"CES","Gas-CC_Gas-CC-CCS_mod","corporate","2034"
"CES","Gas-CC_Gas-CC-CCS_mod","corporate","2036"
"CES","Gas-CC_Gas-CC-CCS_mod","corporate","2038"
"CES","Gas-CC_Gas-CC-CCS_mod","corporate","2040"
"CES","Gas-CC_Gas-CC-CCS_mod","corporate","2042"
"CES","Gas-CC_Gas-CC-CCS_mod","corporate","2044"
"CES","Gas-CC_Gas-CC-CCS_mod","corporate","2046"
"CES","Gas-CC_Gas-CC-CCS_mod","corporate","2048"
"CES","Gas-CC_Gas-CC-CCS_mod","corporate","2050"
"CES","Coal-IGCC_coal-CCS_mod","AZ","2028"
"CES","Coal-IGCC_coal-CCS_mod","AZ","2030"
"CES","Coal-IGCC_coal-CCS_mod","AZ","2032"
"CES","Coal-IGCC_coal-CCS_mod","AZ","2034"
"CES","Coal-IGCC_coal-CCS_mod","AZ","2036"
"CES","Coal-IGCC_coal-CCS_mod","AZ","2038"
"CES","Coal-IGCC_coal-CCS_mod","AZ","2040"
"CES","Coal-IGCC_coal-CCS_mod","AZ","2042"
"CES","Coal-IGCC_coal-CCS_mod","AZ","2044"
"CES","Coal-IGCC_coal-CCS_mod","AZ","2046"
"CES","Coal-IGCC_coal-CCS_mod","AZ","2048"
"CES","Coal-IGCC_coal-CCS_mod","AZ","2050"
"CES","Coal-IGCC_coal-CCS_mod","CA","2028"
"CES","Coal-IGCC_coal-CCS_mod","CA","2030"
"CES","Coal-IGCC_coal-CCS_mod","CA","2032"
"CES","Coal-IGCC_coal-CCS_mod","CA","2034"
"CES","Coal-IGCC_coal-CCS_mod","CA","2036"
"CES","Coal-IGCC_coal-CCS_mod","CA","2038"
"CES","Coal-IGCC_coal-CCS_mod","CA","2040"
"CES","Coal-IGCC_coal-CCS_mod","CA","2042"
"CES","Coal-IGCC_coal-CCS_mod","CA","2044"
"CES","Coal-IGCC_coal-CCS_mod","CA","2046"
"CES","Coal-IGCC_coal-CCS_mod","CA","2048"
"CES","Coal-IGCC_coal-CCS_mod","CA","2050"
"CES","Coal-IGCC_coal-CCS_mod","CO","2028"
"CES","Coal-IGCC_coal-CCS_mod","CO","2030"
"CES","Coal-IGCC_coal-CCS_mod","CO","2032"
"CES","Coal-IGCC_coal-CCS_mod","CO","2034"
"CES","Coal-IGCC_coal-CCS_mod","CO","2036"
"CES","Coal-IGCC_coal-CCS_mod","CO","2038"
"CES","Coal-IGCC_coal-CCS_mod","CO","2040"
"CES","Coal-IGCC_coal-CCS_mod","CO","2042"
"CES","Coal-IGCC_coal-CCS_mod","CO","2044"
"CES","Coal-IGCC_coal-CCS_mod","CO","2046"
"CES","Coal-IGCC_coal-CCS_mod","CO","2048"
"CES","Coal-IGCC_coal-CCS_mod","CO","2050"
"CES","Coal-IGCC_coal-CCS_mod","ID","2028"
"CES","Coal-IGCC_coal-CCS_mod","ID","2030"
"CES","Coal-IGCC_coal-CCS_mod","ID","2032"
"CES","Coal-IGCC_coal-CCS_mod","ID","2034"
"CES","Coal-IGCC_coal-CCS_mod","ID","2036"
"CES","Coal-IGCC_coal-CCS_mod","ID","2038"
"CES","Coal-IGCC_coal-CCS_mod","ID","2040"
"CES","Coal-IGCC_coal-CCS_mod","ID","2042"
"CES","Coal-IGCC_coal-CCS_mod","ID","2044"
"CES","Coal-IGCC_coal-CCS_mod","ID","2046"
"CES","Coal-IGCC_coal-CCS_mod","ID","2048"
"CES","Coal-IGCC_coal-CCS_mod","ID","2050"
"CES","Coal-IGCC_coal-CCS_mod","MT","2028"
"CES","Coal-IGCC_coal-CCS_mod","MT","2030"
"CES","Coal-IGCC_coal-CCS_mod","MT","2032"
"CES","Coal-IGCC_coal-CCS_mod","MT","2034"
"CES","Coal-IGCC_coal-CCS_mod","MT","2036"
"CES","Coal-IGCC_coal-CCS_mod","MT","2038"
"CES","Coal-IGCC_coal-CCS_mod","MT","2040"
"CES","Coal-IGCC_coal-CCS_mod","MT","2042"
"CES","Coal-IGCC_coal-CCS_mod","MT","2044"
"CES","Coal-IGCC_coal-CCS_mod","MT","2046"
"CES","Coal-IGCC_coal-CCS_mod","MT","2048"
"CES","Coal-IGCC_coal-CCS_mod","MT","2050"
"CES","Coal-IGCC_coal-CCS_mod","NM","2028"
"CES","Coal-IGCC_coal-CCS_mod","NM","2030"
"CES","Coal-IGCC_coal-CCS_mod","NM","2032"
"CES","Coal-IGCC_coal-CCS_mod","NM","2034"
"CES","Coal-IGCC_coal-CCS_mod","NM","2036"
"CES","Coal-IGCC_coal-CCS_mod","NM","2038"
"CES","Coal-IGCC_coal-CCS_mod","NM","2040"
"CES","Coal-IGCC_coal-CCS_mod","NM","2042"
"CES","Coal-IGCC_coal-CCS_mod","NM","2044"
"CES","Coal-IGCC_coal-CCS_mod","NM","2046"
"CES","Coal-IGCC_coal-CCS_mod","NM","2048"
"CES","Coal-IGCC_coal-CCS_mod","NM","2050"
"CES","Coal-IGCC_coal-CCS_mod","NV","2028"
"CES","Coal-IGCC_coal-CCS_mod","NV","2030"
"CES","Coal-IGCC_coal-CCS_mod","NV","2032"
"CES","Coal-IGCC_coal-CCS_mod","NV","2034"
"CES","Coal-IGCC_coal-CCS_mod","NV","2036"
"CES","Coal-IGCC_coal-CCS_mod","NV","2038"
"CES","Coal-IGCC_coal-CCS_mod","NV","2040"
"CES","Coal-IGCC_coal-CCS_mod","NV","2042"
"CES","Coal-IGCC_coal-CCS_mod","NV","2044"
"CES","Coal-IGCC_coal-CCS_mod","NV","2046"
"CES","Coal-IGCC_coal-CCS_mod","NV","2048"
"CES","Coal-IGCC_coal-CCS_mod","NV","2050"
"CES","Coal-IGCC_coal-CCS_mod","OR","2028"
"CES","Coal-IGCC_coal-CCS_mod","OR","2030"
"CES","Coal-IGCC_coal-CCS_mod","OR","2032"
"CES","Coal-IGCC_coal-CCS_mod","OR","2034"
"CES","Coal-IGCC_coal-CCS_mod","OR","2036"
"CES","Coal-IGCC_coal-CCS_mod","OR","2038"
"CES","Coal-IGCC_coal-CCS_mod","OR","2040"
"CES","Coal-IGCC_coal-CCS_mod","OR","2042"
"CES","Coal-IGCC_coal-CCS_mod","OR","2044"
"CES","Coal-IGCC_coal-CCS_mod","OR","2046"
"CES","Coal-IGCC_coal-CCS_mod","OR","2048"
"CES","Coal-IGCC_coal-CCS_mod","OR","2050"
"CES","Coal-IGCC_coal-CCS_mod","SD","2028"
"CES","Coal-IGCC_coal-CCS_mod","SD","2030"
"CES","Coal-IGCC_coal-CCS_mod","SD","2032"
"CES","Coal-IGCC_coal-CCS_mod","SD","2034"
"CES","Coal-IGCC_coal-CCS_mod","SD","2036"
"CES","Coal-IGCC_coal-CCS_mod","SD","2038"
"CES","Coal-IGCC_coal-CCS_mod","SD","2040"
"CES","Coal-IGCC_coal-CCS_mod","SD","2042"
"CES","Coal-IGCC_coal-CCS_mod","SD","2044"
"CES","Coal-IGCC_coal-CCS_mod","SD","2046"
"CES","Coal-IGCC_coal-CCS_mod","SD","2048"
"CES","Coal-IGCC_coal-CCS_mod","SD","2050"
"CES","Coal-IGCC_coal-CCS_mod","TX","2028"
"CES","Coal-IGCC_coal-CCS_mod","TX","2030"
"CES","Coal-IGCC_coal-CCS_mod","TX","2032"
"CES","Coal-IGCC_coal-CCS_mod","TX","2034"
"CES","Coal-IGCC_coal-CCS_mod","TX","2036"
"CES","Coal-IGCC_coal-CCS_mod","TX","2038"
"CES","Coal-IGCC_coal-CCS_mod","TX","2040"
"CES","Coal-IGCC_coal-CCS_mod","TX","2042"
"CES","Coal-IGCC_coal-CCS_mod","TX","2044"
"CES","Coal-IGCC_coal-CCS_mod","TX","2046"
"CES","Coal-IGCC_coal-CCS_mod","TX","2048"
"CES","Coal-IGCC_coal-CCS_mod","TX","2050"
"CES","Coal-IGCC_coal-CCS_mod","UT","2028"
"CES","Coal-IGCC_coal-CCS_mod","UT","2030"
"CES","Coal-IGCC_coal-CCS_mod","UT","2032"
"CES","Coal-IGCC_coal-CCS_mod","UT","2034"
"CES","Coal-IGCC_coal-CCS_mod","UT","2036"
"CES","Coal-IGCC_coal-CCS_mod","UT","2038"
"CES","Coal-IGCC_coal-CCS_mod","UT","2040"
"CES","Coal-IGCC_coal-CCS_mod","UT","2042"
"CES","Coal-IGCC_coal-CCS_mod","UT","2044"
"CES","Coal-IGCC_coal-CCS_mod","UT","2046"
"CES","Coal-IGCC_coal-CCS_mod","UT","2048"
"CES","Coal-IGCC_coal-CCS_mod","UT","2050"
"CES","Coal-IGCC_coal-CCS_mod","WA","2028"
"CES","Coal-IGCC_coal-CCS_mod","WA","2030"
"CES","Coal-IGCC_coal-CCS_mod","WA","2032"
"CES","Coal-IGCC_coal-CCS_mod","WA","2034"
"CES","Coal-IGCC_coal-CCS_mod","WA","2036"
"CES","Coal-IGCC_coal-CCS_mod","WA","2038"
"CES","Coal-IGCC_coal-CCS_mod","WA","2040"
"CES","Coal-IGCC_coal-CCS_mod","WA","2042"
"CES","Coal-IGCC_coal-CCS_mod","WA","2044"
"CES","Coal-IGCC_coal-CCS_mod","WA","2046"
"CES","Coal-IGCC_coal-CCS_mod","WA","2048"
"CES","Coal-IGCC_coal-CCS_mod","WA","2050"
"CES","Coal-IGCC_coal-CCS_mod","WY","2028"
"CES","Coal-IGCC_coal-CCS_mod","WY","2030"
"CES","Coal-IGCC_coal-CCS_mod","WY","2032"
"CES","Coal-IGCC_coal-CCS_mod","WY","2034"
"CES","Coal-IGCC_coal-CCS_mod","WY","2036"
"CES","Coal-IGCC_coal-CCS_mod","WY","2038"
"CES","Coal-IGCC_coal-CCS_mod","WY","2040"
"CES","Coal-IGCC_coal-CCS_mod","WY","2042"
"CES","Coal-IGCC_coal-CCS_mod","WY","2044"
"CES","Coal-IGCC_coal-CCS_mod","WY","2046"
"CES","Coal-IGCC_coal-CCS_mod","WY","2048"
"CES","Coal-IGCC_coal-CCS_mod","WY","2050"
"CES","Coal-IGCC_coal-CCS_mod","corporate","2028"
"CES","Coal-IGCC_coal-CCS_mod","corporate","2030"
"CES","Coal-IGCC_coal-CCS_mod","corporate","2032"
"CES","Coal-IGCC_coal-CCS_mod","corporate","2034"
"CES","Coal-IGCC_coal-CCS_mod","corporate","2036"
"CES","Coal-IGCC_coal-CCS_mod","corporate","2038"
"CES","Coal-IGCC_coal-CCS_mod","corporate","2040"
"CES","Coal-IGCC_coal-CCS_mod","corporate","2042"
"CES","Coal-IGCC_coal-CCS_mod","corporate","2044"
"CES","Coal-IGCC_coal-CCS_mod","corporate","2046"
"CES","Coal-IGCC_coal-CCS_mod","corporate","2048"
"CES","Coal-IGCC_coal-CCS_mod","corporate","2050"
"CES","coal-new_coal-CCS_mod","AZ","2028"
"CES","coal-new_coal-CCS_mod","AZ","2030"
"CES","coal-new_coal-CCS_mod","AZ","2032"
"CES","coal-new_coal-CCS_mod","AZ","2034"
"CES","coal-new_coal-CCS_mod","AZ","2036"
"CES","coal-new_coal-CCS_mod","AZ","2038"
"CES","coal-new_coal-CCS_mod","AZ","2040"
"CES","coal-new_coal-CCS_mod","AZ","2042"
"CES","coal-new_coal-CCS_mod","AZ","2044"
"CES","coal-new_coal-CCS_mod","AZ","2046"
"CES","coal-new_coal-CCS_mod","AZ","2048"
"CES","coal-new_coal-CCS_mod","AZ","2050"
"CES","coal-new_coal-CCS_mod","CA","2028"
"CES","coal-new_coal-CCS_mod","CA","2030"
"CES","coal-new_coal-CCS_mod","CA","2032"
"CES","coal-new_coal-CCS_mod","CA","2034"
"CES","coal-new_coal-CCS_mod","CA","2036"
"CES","coal-new_coal-CCS_mod","CA","2038"
"CES","coal-new_coal-CCS_mod","CA","2040"
"CES","coal-new_coal-CCS_mod","CA","2042"
"CES","coal-new_coal-CCS_mod","CA","2044"
"CES","coal-new_coal-CCS_mod","CA","2046"
"CES","coal-new_coal-CCS_mod","CA","2048"
"CES","coal-new_coal-CCS_mod","CA","2050"
"CES","coal-new_coal-CCS_mod","CO","2028"
"CES","coal-new_coal-CCS_mod","CO","2030"
"CES","coal-new_coal-CCS_mod","CO","2032"
"CES","coal-new_coal-CCS_mod","CO","2034"
"CES","coal-new_coal-CCS_mod","CO","2036"
"CES","coal-new_coal-CCS_mod","CO","2038"
"CES","coal-new_coal-CCS_mod","CO","2040"
"CES","coal-new_coal-CCS_mod","CO","2042"
"CES","coal-new_coal-CCS_mod","CO","2044"
"CES","coal-new_coal-CCS_mod","CO","2046"
"CES","coal-new_coal-CCS_mod","CO","2048"
"CES","coal-new_coal-CCS_mod","CO","2050"
"CES","coal-new_coal-CCS_mod","ID","2028"
"CES","coal-new_coal-CCS_mod","ID","2030"
"CES","coal-new_coal-CCS_mod","ID","2032"
"CES","coal-new_coal-CCS_mod","ID","2034"
"CES","coal-new_coal-CCS_mod","ID","2036"
"CES","coal-new_coal-CCS_mod","ID","2038"
"CES","coal-new_coal-CCS_mod","ID","2040"
"CES","coal-new_coal-CCS_mod","ID","2042"
"CES","coal-new_coal-CCS_mod","ID","2044"
"CES","coal-new_coal-CCS_mod","ID","2046"
"CES","coal-new_coal-CCS_mod","ID","2048"
"CES","coal-new_coal-CCS_mod","ID","2050"
"CES","coal-new_coal-CCS_mod","MT","2028"
"CES","coal-new_coal-CCS_mod","MT","2030"
"CES","coal-new_coal-CCS_mod","MT","2032"
"CES","coal-new_coal-CCS_mod","MT","2034"
"CES","coal-new_coal-CCS_mod","MT","2036"
"CES","coal-new_coal-CCS_mod","MT","2038"
"CES","coal-new_coal-CCS_mod","MT","2040"
"CES","coal-new_coal-CCS_mod","MT","2042"
"CES","coal-new_coal-CCS_mod","MT","2044"
"CES","coal-new_coal-CCS_mod","MT","2046"
"CES","coal-new_coal-CCS_mod","MT","2048"
"CES","coal-new_coal-CCS_mod","MT","2050"
"CES","coal-new_coal-CCS_mod","NM","2028"
"CES","coal-new_coal-CCS_mod","NM","2030"
"CES","coal-new_coal-CCS_mod","NM","2032"
"CES","coal-new_coal-CCS_mod","NM","2034"
"CES","coal-new_coal-CCS_mod","NM","2036"
"CES","coal-new_coal-CCS_mod","NM","2038"
"CES","coal-new_coal-CCS_mod","NM","2040"
"CES","coal-new_coal-CCS_mod","NM","2042"
"CES","coal-new_coal-CCS_mod","NM","2044"
"CES","coal-new_coal-CCS_mod","NM","2046"
"CES","coal-new_coal-CCS_mod","NM","2048"
"CES","coal-new_coal-CCS_mod","NM","2050"
"CES","coal-new_coal-CCS_mod","NV","2028"
"CES","coal-new_coal-CCS_mod","NV","2030"
"CES","coal-new_coal-CCS_mod","NV","2032"
"CES","coal-new_coal-CCS_mod","NV","2034"
"CES","coal-new_coal-CCS_mod","NV","2036"
"CES","coal-new_coal-CCS_mod","NV","2038"
"CES","coal-new_coal-CCS_mod","NV","2040"
"CES","coal-new_coal-CCS_mod","NV","2042"
"CES","coal-new_coal-CCS_mod","NV","2044"
"CES","coal-new_coal-CCS_mod","NV","2046"
"CES","coal-new_coal-CCS_mod","NV","2048"
"CES","coal-new_coal-CCS_mod","NV","2050"
"CES","coal-new_coal-CCS_mod","OR","2028"
"CES","coal-new_coal-CCS_mod","OR","2030"
"CES","coal-new_coal-CCS_mod","OR","2032"
"CES","coal-new_coal-CCS_mod","OR","2034"
"CES","coal-new_coal-CCS_mod","OR","2036"
"CES","coal-new_coal-CCS_mod","OR","2038"
"CES","coal-new_coal-CCS_mod","OR","2040"
"CES","coal-new_coal-CCS_mod","OR","2042"
"CES","coal-new_coal-CCS_mod","OR","2044"
"CES","coal-new_coal-CCS_mod","OR","2046"
"CES","coal-new_coal-CCS_mod","OR","2048"
"CES","coal-new_coal-CCS_mod","OR","2050"
"CES","coal-new_coal-CCS_mod","SD","2028"
"CES","coal-new_coal-CCS_mod","SD","2030"
"CES","coal-new_coal-CCS_mod","SD","2032"
"CES","coal-new_coal-CCS_mod","SD","2034"
"CES","coal-new_coal-CCS_mod","SD","2036"
"CES","coal-new_coal-CCS_mod","SD","2038"
"CES","coal-new_coal-CCS_mod","SD","2040"
"CES","coal-new_coal-CCS_mod","SD","2042"
"CES","coal-new_coal-CCS_mod","SD","2044"
"CES","coal-new_coal-CCS_mod","SD","2046"
"CES","coal-new_coal-CCS_mod","SD","2048"
"CES","coal-new_coal-CCS_mod","SD","2050"
"CES","coal-new_coal-CCS_mod","TX","2028"
"CES","coal-new_coal-CCS_mod","TX","2030"
"CES","coal-new_coal-CCS_mod","TX","2032"
"CES","coal-new_coal-CCS_mod","TX","2034"
"CES","coal-new_coal-CCS_mod","TX","2036"
"CES","coal-new_coal-CCS_mod","TX","2038"
"CES","coal-new_coal-CCS_mod","TX","2040"
"CES","coal-new_coal-CCS_mod","TX","2042"
"CES","coal-new_coal-CCS_mod","TX","2044"
"CES","coal-new_coal-CCS_mod","TX","2046"
"CES","coal-new_coal-CCS_mod","TX","2048"
"CES","coal-new_coal-CCS_mod","TX","2050"
"CES","coal-new_coal-CCS_mod","UT","2028"
"CES","coal-new_coal-CCS_mod","UT","2030"
"CES","coal-new_coal-CCS_mod","UT","2032"
"CES","coal-new_coal-CCS_mod","UT","2034"
"CES","coal-new_coal-CCS_mod","UT","2036"
"CES","coal-new_coal-CCS_mod","UT","2038"
"CES","coal-new_coal-CCS_mod","UT","2040"
"CES","coal-new_coal-CCS_mod","UT","2042"
"CES","coal-new_coal-CCS_mod","UT","2044"
"CES","coal-new_coal-CCS_mod","UT","2046"
"CES","coal-new_coal-CCS_mod","UT","2048"
"CES","coal-new_coal-CCS_mod","UT","2050"
"CES","coal-new_coal-CCS_mod","WA","2028"
"CES","coal-new_coal-CCS_mod","WA","2030"
"CES","coal-new_coal-CCS_mod","WA","2032"
"CES","coal-new_coal-CCS_mod","WA","2034"
"CES","coal-new_coal-CCS_mod","WA","2036"
"CES","coal-new_coal-CCS_mod","WA","2038"
"CES","coal-new_coal-CCS_mod","WA","2040"
"CES","coal-new_coal-CCS_mod","WA","2042"
"CES","coal-new_coal-CCS_mod","WA","2044"
"CES","coal-new_coal-CCS_mod","WA","2046"
"CES","coal-new_coal-CCS_mod","WA","2048"
"CES","coal-new_coal-CCS_mod","WA","2050"
"CES","coal-new_coal-CCS_mod","WY","2028"
"CES","coal-new_coal-CCS_mod","WY","2030"
"CES","coal-new_coal-CCS_mod","WY","2032"
"CES","coal-new_coal-CCS_mod","WY","2034"
"CES","coal-new_coal-CCS_mod","WY","2036"
"CES","coal-new_coal-CCS_mod","WY","2038"
"CES","coal-new_coal-CCS_mod","WY","2040"
"CES","coal-new_coal-CCS_mod","WY","2042"
"CES","coal-new_coal-CCS_mod","WY","2044"
"CES","coal-new_coal-CCS_mod","WY","2046"
"CES","coal-new_coal-CCS_mod","WY","2048"
"CES","coal-new_coal-CCS_mod","WY","2050"
"CES","coal-new_coal-CCS_mod","corporate","2028"
"CES","coal-new_coal-CCS_mod","corporate","2030"
"CES","coal-new_coal-CCS_mod","corporate","2032"
"CES","coal-new_coal-CCS_mod","corporate","2034"
"CES","coal-new_coal-CCS_mod","corporate","2036"
"CES","coal-new_coal-CCS_mod","corporate","2038"
"CES","coal-new_coal-CCS_mod","corporate","2040"
"CES","coal-new_coal-CCS_mod","corporate","2042"
"CES","coal-new_coal-CCS_mod","corporate","2044"
"CES","coal-new_coal-CCS_mod","corporate","2046"
"CES","coal-new_coal-CCS_mod","corporate","2048"
"CES","coal-new_coal-CCS_mod","corporate","2050"
"CES","CoalOldScr_coal-CCS_mod","AZ","2028"
"CES","CoalOldScr_coal-CCS_mod","AZ","2030"
"CES","CoalOldScr_coal-CCS_mod","AZ","2032"
"CES","CoalOldScr_coal-CCS_mod","AZ","2034"
"CES","CoalOldScr_coal-CCS_mod","AZ","2036"
"CES","CoalOldScr_coal-CCS_mod","AZ","2038"
"CES","CoalOldScr_coal-CCS_mod","AZ","2040"
"CES","CoalOldScr_coal-CCS_mod","AZ","2042"
"CES","CoalOldScr_coal-CCS_mod","AZ","2044"
"CES","CoalOldScr_coal-CCS_mod","AZ","2046"
"CES","CoalOldScr_coal-CCS_mod","AZ","2048"
"CES","CoalOldScr_coal-CCS_mod","AZ","2050"
"CES","CoalOldScr_coal-CCS_mod","CA","2028"
"CES","CoalOldScr_coal-CCS_mod","CA","2030"
"CES","CoalOldScr_coal-CCS_mod","CA","2032"
"CES","CoalOldScr_coal-CCS_mod","CA","2034"
"CES","CoalOldScr_coal-CCS_mod","CA","2036"
"CES","CoalOldScr_coal-CCS_mod","CA","2038"
"CES","CoalOldScr_coal-CCS_mod","CA","2040"
"CES","CoalOldScr_coal-CCS_mod","CA","2042"
"CES","CoalOldScr_coal-CCS_mod","CA","2044"
"CES","CoalOldScr_coal-CCS_mod","CA","2046"
"CES","CoalOldScr_coal-CCS_mod","CA","2048"
"CES","CoalOldScr_coal-CCS_mod","CA","2050"
"CES","CoalOldScr_coal-CCS_mod","CO","2028"
"CES","CoalOldScr_coal-CCS_mod","CO","2030"
"CES","CoalOldScr_coal-CCS_mod","CO","2032"
"CES","CoalOldScr_coal-CCS_mod","CO","2034"
"CES","CoalOldScr_coal-CCS_mod","CO","2036"
"CES","CoalOldScr_coal-CCS_mod","CO","2038"
"CES","CoalOldScr_coal-CCS_mod","CO","2040"
"CES","CoalOldScr_coal-CCS_mod","CO","2042"
"CES","CoalOldScr_coal-CCS_mod","CO","2044"
"CES","CoalOldScr_coal-CCS_mod","CO","2046"
"CES","CoalOldScr_coal-CCS_mod","CO","2048"
"CES","CoalOldScr_coal-CCS_mod","CO","2050"
"CES","CoalOldScr_coal-CCS_mod","ID","2028"
"CES","CoalOldScr_coal-CCS_mod","ID","2030"
"CES","CoalOldScr_coal-CCS_mod","ID","2032"
"CES","CoalOldScr_coal-CCS_mod","ID","2034"
"CES","CoalOldScr_coal-CCS_mod","ID","2036"
"CES","CoalOldScr_coal-CCS_mod","ID","2038"
"CES","CoalOldScr_coal-CCS_mod","ID","2040"
"CES","CoalOldScr_coal-CCS_mod","ID","2042"
"CES","CoalOldScr_coal-CCS_mod","ID","2044"
"CES","CoalOldScr_coal-CCS_mod","ID","2046"
"CES","CoalOldScr_coal-CCS_mod","ID","2048"
"CES","CoalOldScr_coal-CCS_mod","ID","2050"
"CES","CoalOldScr_coal-CCS_mod","MT","2028"
"CES","CoalOldScr_coal-CCS_mod","MT","2030"
"CES","CoalOldScr_coal-CCS_mod","MT","2032"
"CES","CoalOldScr_coal-CCS_mod","MT","2034"
"CES","CoalOldScr_coal-CCS_mod","MT","2036"
"CES","CoalOldScr_coal-CCS_mod","MT","2038"
"CES","CoalOldScr_coal-CCS_mod","MT","2040"
"CES","CoalOldScr_coal-CCS_mod","MT","2042"
"CES","CoalOldScr_coal-CCS_mod","MT","2044"
"CES","CoalOldScr_coal-CCS_mod","MT","2046"
"CES","CoalOldScr_coal-CCS_mod","MT","2048"
"CES","CoalOldScr_coal-CCS_mod","MT","2050"
"CES","CoalOldScr_coal-CCS_mod","NM","2028"
"CES","CoalOldScr_coal-CCS_mod","NM","2030"
"CES","CoalOldScr_coal-CCS_mod","NM","2032"
"CES","CoalOldScr_coal-CCS_mod","NM","2034"
