"Dim1","Dim2","Dim3","Val"
"battery_2","p34","2042",1.319
"battery_2","p34","2044",1.319
"battery_2","p34","2046",1.319
"battery_2","p34","2048",1.319
"battery_2","p34","2050",1.319
"battery_2","p59","2022",1.464
"battery_2","p59","2024",1.411
"battery_2","p59","2026",1.357
"battery_2","p59","2028",1.33
"battery_2","p59","2030",1.329
"battery_2","p59","2032",1.329
"battery_2","p59","2034",1.329
"battery_2","p59","2036",1.329
"battery_2","p59","2038",1.329
"battery_2","p59","2040",1.329
"battery_2","p59","2042",1.329
"battery_2","p59","2044",1.329
"battery_2","p59","2046",1.329
"battery_2","p59","2048",1.329
"battery_2","p59","2050",1.329
"battery_4","p1","2022",1.511
"battery_4","p1","2024",1.456
"battery_4","p1","2026",1.401
"battery_4","p1","2028",1.373
"battery_4","p1","2030",1.372
"battery_4","p1","2032",1.372
"battery_4","p1","2034",1.372
"battery_4","p1","2036",1.372
"battery_4","p1","2038",1.372
"battery_4","p1","2040",1.372
"battery_4","p1","2042",1.372
"battery_4","p1","2044",1.372
"battery_4","p1","2046",1.372
"battery_4","p1","2048",1.372
"battery_4","p1","2050",1.372
"battery_4","p2","2022",1.504
"battery_4","p2","2024",1.449
"battery_4","p2","2026",1.394
"battery_4","p2","2028",1.366
"battery_4","p2","2030",1.365
"battery_4","p2","2032",1.365
"battery_4","p2","2034",1.365
"battery_4","p2","2036",1.365
"battery_4","p2","2038",1.365
"battery_4","p2","2040",1.365
"battery_4","p2","2042",1.365
"battery_4","p2","2044",1.365
"battery_4","p2","2046",1.365
"battery_4","p2","2048",1.365
"battery_4","p2","2050",1.365
"battery_4","p3","2022",1.483
"battery_4","p3","2024",1.429
"battery_4","p3","2026",1.375
"battery_4","p3","2028",1.347
"battery_4","p3","2030",1.347
"battery_4","p3","2032",1.347
"battery_4","p3","2034",1.347
"battery_4","p3","2036",1.347
"battery_4","p3","2038",1.347
"battery_4","p3","2040",1.347
"battery_4","p3","2042",1.347
"battery_4","p3","2044",1.347
"battery_4","p3","2046",1.347
"battery_4","p3","2048",1.347
"battery_4","p3","2050",1.347
"battery_4","p4","2022",1.493
"battery_4","p4","2024",1.438
"battery_4","p4","2026",1.384
"battery_4","p4","2028",1.356
"battery_4","p4","2030",1.355
"battery_4","p4","2032",1.355
"battery_4","p4","2034",1.355
"battery_4","p4","2036",1.355
"battery_4","p4","2038",1.355
"battery_4","p4","2040",1.355
"battery_4","p4","2042",1.355
