reeds_ba,state_abbr,year,pollutant,tonnes,model,cr,md,damage_$,mortality
p34,CO,2050,SO2,2.87,EASIUR,H6C,18033.14,51824.93,0.0075
p34,CO,2050,SO2,2.87,InMAP,ACS,8063.77,23174.25,0.0033
p34,CO,2050,SO2,2.87,InMAP,H6C,20717.25,59538.73,0.0086
p59,TX,2010,SO2,297.8,AP2,ACS,10398.06,3096565.25,0.4467
p59,TX,2010,SO2,297.8,AP2,H6C,26714.79,7955726.77,1.1476
p59,TX,2010,SO2,297.8,EASIUR,ACS,6366.15,1895854.43,0.2735
p59,TX,2010,SO2,297.8,EASIUR,H6C,16355.51,4870708.99,0.7026
p59,TX,2010,SO2,297.8,InMAP,ACS,8697.88,2590249.75,0.3736
p59,TX,2010,SO2,297.8,InMAP,H6C,22346.49,6654837.1,0.9599
p59,TX,2012,SO2,116.17,AP2,ACS,10398.06,1207949.73,0.1742
p59,TX,2012,SO2,116.17,AP2,H6C,26714.79,3103476.66,0.4477
p59,TX,2012,SO2,116.17,EASIUR,ACS,6366.15,739560.34,0.1067
p59,TX,2012,SO2,116.17,EASIUR,H6C,16355.51,1900031.53,0.2741
p59,TX,2012,SO2,116.17,InMAP,ACS,8697.88,1010439.38,0.1457
p59,TX,2012,SO2,116.17,InMAP,H6C,22346.49,2596008.16,0.3745
p59,TX,2014,SO2,88.98,AP2,ACS,10398.06,925260.8,0.1335
p59,TX,2014,SO2,88.98,AP2,H6C,26714.79,2377189.4,0.3429
p59,TX,2014,SO2,88.98,EASIUR,ACS,6366.15,566485.65,0.0817
p59,TX,2014,SO2,88.98,EASIUR,H6C,16355.51,1455379.02,0.2099
p59,TX,2014,SO2,88.98,InMAP,ACS,8697.88,773972.57,0.1116
p59,TX,2014,SO2,88.98,InMAP,H6C,22346.49,1988480.59,0.2868
p59,TX,2016,SO2,95.71,AP2,ACS,10398.06,995223.14,0.1436
p59,TX,2016,SO2,95.71,AP2,H6C,26714.79,2556937.36,0.3688
p59,TX,2016,SO2,95.71,EASIUR,ACS,6366.15,609319.7,0.0879
p59,TX,2016,SO2,95.71,EASIUR,H6C,16355.51,1565425.53,0.2258
p59,TX,2016,SO2,95.71,InMAP,ACS,8697.88,832495.46,0.1201
p59,TX,2016,SO2,95.71,InMAP,H6C,22346.49,2138836.86,0.3085
p59,TX,2018,SO2,114.48,AP2,ACS,10398.06,1190395.49,0.1717
p59,TX,2018,SO2,114.48,AP2,H6C,26714.79,3058376.13,0.4411
p59,TX,2018,SO2,114.48,EASIUR,ACS,6366.15,728812.85,0.1051
p59,TX,2018,SO2,114.48,EASIUR,H6C,16355.51,1872419.77,0.2701
p59,TX,2018,SO2,114.48,InMAP,ACS,8697.88,995755.42,0.1436
p59,TX,2018,SO2,114.48,InMAP,H6C,22346.49,2558282.3,0.369
p59,TX,2020,SO2,160.69,AP2,ACS,10398.06,1670847.53,0.241
p59,TX,2020,SO2,160.69,AP2,H6C,26714.79,4292758.37,0.6192
p59,TX,2020,SO2,160.69,EASIUR,ACS,6366.15,1022966.88,0.1476
p59,TX,2020,SO2,160.69,EASIUR,H6C,16355.51,2628141.64,0.3791
p59,TX,2020,SO2,160.69,InMAP,ACS,8697.88,1397649.35,0.2016
p59,TX,2020,SO2,160.69,InMAP,H6C,22346.49,3590823.13,0.518
p59,TX,2022,SO2,42.7,AP2,ACS,10398.06,444017.58,0.064
p59,TX,2022,SO2,42.7,AP2,H6C,26714.79,1140774.46,0.1645
p59,TX,2022,SO2,42.7,EASIUR,ACS,6366.15,271847.23,0.0392
p59,TX,2022,SO2,42.7,EASIUR,H6C,16355.51,698412.67,0.1007
p59,TX,2022,SO2,42.7,InMAP,ACS,8697.88,371416.82,0.0536
p59,TX,2022,SO2,42.7,InMAP,H6C,22346.49,954239.43,0.1376
p59,TX,2024,SO2,60.95,AP2,ACS,10398.06,633788.62,0.0914
p59,TX,2024,SO2,60.95,AP2,H6C,26714.79,1628336.13,0.2349
p59,TX,2024,SO2,60.95,EASIUR,ACS,6366.15,388033.47,0.056
p59,TX,2024,SO2,60.95,EASIUR,H6C,16355.51,996910.99,0.1438
p59,TX,2024,SO2,60.95,InMAP,ACS,8697.88,530158.64,0.0765
p59,TX,2024,SO2,60.95,InMAP,H6C,22346.49,1362076.91,0.1965
p59,TX,2026,SO2,50.31,AP2,ACS,10398.06,523136.23,0.0755
p59,TX,2026,SO2,50.31,AP2,H6C,26714.79,1344046.88,0.1939
p59,TX,2026,SO2,50.31,EASIUR,ACS,6366.15,320287.17,0.0462
p59,TX,2026,SO2,50.31,EASIUR,H6C,16355.51,822861.5,0.1187
p59,TX,2026,SO2,50.31,InMAP,ACS,8697.88,437598.88,0.0631
p59,TX,2026,SO2,50.31,InMAP,H6C,22346.49,1124273.53,0.1622
p59,TX,2028,SO2,29.88,AP2,ACS,10398.06,310643.22,0.0448
p59,TX,2028,SO2,29.88,AP2,H6C,26714.79,798107.72,0.1151
p59,TX,2028,SO2,29.88,EASIUR,ACS,6366.15,190189.54,0.0274
p59,TX,2028,SO2,29.88,EASIUR,H6C,16355.51,488622.92,0.0705
p59,TX,2028,SO2,29.88,InMAP,ACS,8697.88,259850.34,0.0375
p59,TX,2028,SO2,29.88,InMAP,H6C,22346.49,667604.23,0.0963
p59,TX,2030,SO2,18.26,AP2,ACS,10398.06,189895.38,0.0274
p59,TX,2030,SO2,18.26,AP2,H6C,26714.79,487881.13,0.0704
p59,TX,2030,SO2,18.26,EASIUR,ACS,6366.15,116262.36,0.0168
p59,TX,2030,SO2,18.26,EASIUR,H6C,16355.51,298693.89,0.0431
p59,TX,2030,SO2,18.26,InMAP,ACS,8697.88,158845.82,0.0229
p59,TX,2030,SO2,18.26,InMAP,H6C,22346.49,408104.69,0.0589
p59,TX,2032,SO2,34.91,AP2,ACS,10398.06,363013.82,0.0524
p59,TX,2032,SO2,34.91,AP2,H6C,26714.79,932658.77,0.1345
p59,TX,2032,SO2,34.91,EASIUR,ACS,6366.15,222253.14,0.0321
p59,TX,2032,SO2,34.91,EASIUR,H6C,16355.51,570998.68,0.0824
p59,TX,2032,SO2,34.91,InMAP,ACS,8697.88,303657.88,0.0438
p59,TX,2032,SO2,34.91,InMAP,H6C,22346.49,780154.01,0.1125
p59,TX,2034,SO2,2.73,AP2,ACS,10398.06,28383.8,0.0041
p59,TX,2034,SO2,2.73,AP2,H6C,26714.79,72923.96,0.0105
p59,TX,2034,SO2,2.73,EASIUR,ACS,6366.15,17377.82,0.0025
p59,TX,2034,SO2,2.73,EASIUR,H6C,16355.51,44646.0,0.0064
p59,TX,2034,SO2,2.73,InMAP,ACS,8697.88,23742.8,0.0034
p59,TX,2034,SO2,2.73,InMAP,H6C,22346.49,60999.71,0.0088
p59,TX,2036,SO2,9.25,AP2,ACS,10398.06,96130.4,0.0139
p59,TX,2036,SO2,9.25,AP2,H6C,26714.79,246979.2,0.0356
p59,TX,2036,SO2,9.25,EASIUR,ACS,6366.15,58855.29,0.0085
p59,TX,2036,SO2,9.25,EASIUR,H6C,16355.51,151207.28,0.0218
p59,TX,2036,SO2,9.25,InMAP,ACS,8697.88,80412.24,0.0116
p59,TX,2036,SO2,9.25,InMAP,H6C,22346.49,206594.12,0.0298
p59,TX,2038,SO2,2.61,AP2,ACS,10398.06,27152.23,0.0039
p59,TX,2038,SO2,2.61,AP2,H6C,26714.79,69759.78,0.0101
p59,TX,2038,SO2,2.61,EASIUR,ACS,6366.15,16623.8,0.0024
p59,TX,2038,SO2,2.61,EASIUR,H6C,16355.51,42708.81,0.0062
p59,TX,2038,SO2,2.61,InMAP,ACS,8697.88,22712.6,0.0033
p59,TX,2038,SO2,2.61,InMAP,H6C,22346.49,58352.93,0.0084
p59,TX,2040,SO2,3.83,AP2,ACS,10398.06,39787.55,0.0057
p59,TX,2040,SO2,3.83,AP2,H6C,26714.79,102222.59,0.0147
p59,TX,2040,SO2,3.83,EASIUR,ACS,6366.15,24359.7,0.0035
p59,TX,2040,SO2,3.83,EASIUR,H6C,16355.51,62583.41,0.009
p59,TX,2040,SO2,3.83,InMAP,ACS,8697.88,33281.94,0.0048
p59,TX,2040,SO2,3.83,InMAP,H6C,22346.49,85507.55,0.0123
p59,TX,2042,SO2,1.96,AP2,ACS,10398.06,20345.65,0.0029
p59,TX,2042,SO2,1.96,AP2,H6C,26714.79,52272.25,0.0075
p59,TX,2042,SO2,1.96,EASIUR,ACS,6366.15,12456.51,0.0018
p59,TX,2042,SO2,1.96,EASIUR,H6C,16355.51,32002.47,0.0046
p59,TX,2042,SO2,1.96,InMAP,ACS,8697.88,17018.96,0.0025
p59,TX,2042,SO2,1.96,InMAP,H6C,22346.49,43724.9,0.0063
p59,TX,2044,SO2,1.88,AP2,ACS,10398.06,19545.92,0.0028
p59,TX,2044,SO2,1.88,AP2,H6C,26714.79,50217.57,0.0072
p59,TX,2044,SO2,1.88,EASIUR,ACS,6366.15,11966.88,0.0017
p59,TX,2044,SO2,1.88,EASIUR,H6C,16355.51,30744.54,0.0044
p59,TX,2044,SO2,1.88,InMAP,ACS,8697.88,16349.99,0.0024
p59,TX,2044,SO2,1.88,InMAP,H6C,22346.49,42006.18,0.0061
p59,TX,2046,SO2,2.27,AP2,ACS,10398.06,23631.43,0.0034
p59,TX,2046,SO2,2.27,AP2,H6C,26714.79,60714.11,0.0088
p59,TX,2046,SO2,2.27,EASIUR,ACS,6366.15,14468.21,0.0021
p59,TX,2046,SO2,2.27,EASIUR,H6C,16355.51,37170.8,0.0054
p59,TX,2046,SO2,2.27,InMAP,ACS,8697.88,19767.48,0.0029
p59,TX,2046,SO2,2.27,InMAP,H6C,22346.49,50786.37,0.0073
p59,TX,2048,SO2,2.17,AP2,ACS,10398.06,22557.32,0.0033
p59,TX,2048,SO2,2.17,AP2,H6C,26714.79,57954.5,0.0084
p59,TX,2048,SO2,2.17,EASIUR,ACS,6366.15,13810.59,0.002
p59,TX,2048,SO2,2.17,EASIUR,H6C,16355.51,35481.3,0.0051
p59,TX,2048,SO2,2.17,InMAP,ACS,8697.88,18869.0,0.0027
p59,TX,2048,SO2,2.17,InMAP,H6C,22346.49,48478.01,0.007
p59,TX,2050,SO2,1.96,AP2,ACS,10398.06,20345.65,0.0029
p59,TX,2050,SO2,1.96,AP2,H6C,26714.79,52272.25,0.0075
p59,TX,2050,SO2,1.96,EASIUR,ACS,6366.15,12456.51,0.0018
p59,TX,2050,SO2,1.96,EASIUR,H6C,16355.51,32002.47,0.0046
p59,TX,2050,SO2,1.96,InMAP,ACS,8697.88,17018.96,0.0025
p59,TX,2050,SO2,1.96,InMAP,H6C,22346.49,43724.9,0.0063
p1,WA,2010,NOX,291.05,AP2,ACS,559.4,162814.96,0.0235
p1,WA,2010,NOX,291.05,AP2,H6C,1436.07,417973.42,0.0603
p1,WA,2010,NOX,291.05,EASIUR,ACS,7504.37,2184172.28,0.3151
p1,WA,2010,NOX,291.05,EASIUR,H6C,19279.96,5611499.75,0.8094
p1,WA,2010,NOX,291.05,InMAP,ACS,1978.42,575826.95,0.0831
p1,WA,2010,NOX,291.05,InMAP,H6C,5082.01,1479135.96,0.2134
p1,WA,2012,NOX,358.82,AP2,ACS,559.4,200722.58,0.029
p1,WA,2012,NOX,358.82,AP2,H6C,1436.07,515288.69,0.0743
p1,WA,2012,NOX,358.82,EASIUR,ACS,7504.37,2692705.37,0.3884
p1,WA,2012,NOX,358.82,EASIUR,H6C,19279.96,6918005.36,0.9979
p1,WA,2012,NOX,358.82,InMAP,ACS,1978.42,709894.7,0.1024
p1,WA,2012,NOX,358.82,InMAP,H6C,5082.01,1823517.94,0.263
p1,WA,2014,NOX,236.61,AP2,ACS,559.4,132360.38,0.0191
p1,WA,2014,NOX,236.61,AP2,H6C,1436.07,339791.4,0.049
p1,WA,2014,NOX,236.61,EASIUR,ACS,7504.37,1775622.37,0.2561
p1,WA,2014,NOX,236.61,EASIUR,H6C,19279.96,4561867.46,0.658
p1,WA,2014,NOX,236.61,InMAP,ACS,1978.42,468118.39,0.0675
p1,WA,2014,NOX,236.61,InMAP,H6C,5082.01,1202463.25,0.1734
p1,WA,2016,NOX,511.74,AP2,ACS,559.4,286266.2,0.0413
p1,WA,2016,NOX,511.74,AP2,H6C,1436.07,734893.57,0.106
p1,WA,2016,NOX,511.74,EASIUR,ACS,7504.37,3840278.09,0.5539
p1,WA,2016,NOX,511.74,EASIUR,H6C,19279.96,9866309.42,1.4231
p1,WA,2016,NOX,511.74,InMAP,ACS,1978.42,1012436.45,0.146
p1,WA,2016,NOX,511.74,InMAP,H6C,5082.01,2600661.8,0.3751
p1,WA,2018,NOX,388.16,AP2,ACS,559.4,217134.07,0.0313
p1,WA,2018,NOX,388.16,AP2,H6C,1436.07,557419.73,0.0804
p1,WA,2018,NOX,388.16,EASIUR,ACS,7504.37,2912866.38,0.4202
p1,WA,2018,NOX,388.16,EASIUR,H6C,19279.96,7483635.38,1.0795
p1,WA,2018,NOX,388.16,InMAP,ACS,1978.42,767937.12,0.1108
p1,WA,2018,NOX,388.16,InMAP,H6C,5082.01,1972612.44,0.2845
p1,WA,2020,NOX,511.74,AP2,ACS,559.4,286266.2,0.0413
p1,WA,2020,NOX,511.74,AP2,H6C,1436.07,734893.57,0.106
p1,WA,2020,NOX,511.74,EASIUR,ACS,7504.37,3840278.09,0.5539
p1,WA,2020,NOX,511.74,EASIUR,H6C,19279.96,9866309.42,1.4231
p1,WA,2020,NOX,511.74,InMAP,ACS,1978.42,1012436.45,0.146
p1,WA,2020,NOX,511.74,InMAP,H6C,5082.01,2600661.8,0.3751
p1,WA,2022,NOX,139.2,AP2,ACS,559.4,77870.27,0.0112
p1,WA,2022,NOX,139.2,AP2,H6C,1436.07,199906.11,0.0288
p1,WA,2022,NOX,139.2,EASIUR,ACS,7504.37,1044634.36,0.1507
p1,WA,2022,NOX,139.2,EASIUR,H6C,19279.96,2683838.39,0.3871
p1,WA,2022,NOX,139.2,InMAP,ACS,1978.42,275403.47,0.0397
p1,WA,2022,NOX,139.2,InMAP,H6C,5082.01,707433.32,0.102
p1,WA,2024,NOX,201.15,AP2,ACS,559.4,112522.32,0.0162
p1,WA,2024,NOX,201.15,AP2,H6C,1436.07,288863.76,0.0417
p1,WA,2024,NOX,201.15,EASIUR,ACS,7504.37,1509493.63,0.2177
p1,WA,2024,NOX,201.15,EASIUR,H6C,19279.96,3878138.73,0.5594
p1,WA,2024,NOX,201.15,InMAP,ACS,1978.42,397957.21,0.0574
p1,WA,2024,NOX,201.15,InMAP,H6C,5082.01,1022239.1,0.1475
p1,WA,2026,NOX,132.61,AP2,ACS,559.4,74183.92,0.0107
p1,WA,2026,NOX,132.61,AP2,H6C,1436.07,190442.62,0.0275
p1,WA,2026,NOX,132.61,EASIUR,ACS,7504.37,995181.69,0.1435
p1,WA,2026,NOX,132.61,EASIUR,H6C,19279.96,2556786.32,0.3688
p1,WA,2026,NOX,132.61,InMAP,ACS,1978.42,262365.95,0.0378
p1,WA,2026,NOX,132.61,InMAP,H6C,5082.01,673943.64,0.0972
p1,WA,2028,NOX,81.53,AP2,ACS,559.4,45607.62,0.0066
p1,WA,2028,NOX,81.53,AP2,H6C,1436.07,117082.45,0.0169
p1,WA,2028,NOX,81.53,EASIUR,ACS,7504.37,611828.95,0.0883
p1,WA,2028,NOX,81.53,EASIUR,H6C,19279.96,1571889.74,0.2267
p1,WA,2028,NOX,81.53,InMAP,ACS,1978.42,161300.28,0.0233
p1,WA,2028,NOX,81.53,InMAP,H6C,5082.01,414334.62,0.0598
p1,WA,2030,NOX,18.73,AP2,ACS,559.4,10480.25,0.0015
p1,WA,2030,NOX,18.73,AP2,H6C,1436.07,26904.58,0.0039
p1,WA,2030,NOX,18.73,EASIUR,ACS,7504.37,140593.24,0.0203
p1,WA,2030,NOX,18.73,EASIUR,H6C,19279.96,361207.29,0.0521
p1,WA,2030,NOX,18.73,InMAP,ACS,1978.42,37065.47,0.0053
p1,WA,2030,NOX,18.73,InMAP,H6C,5082.01,95210.68,0.0137
p1,WA,2034,NOX,-0.0,AP2,ACS,559.4,-0.0,-0.0
p1,WA,2034,NOX,-0.0,AP2,H6C,1436.07,-0.0,-0.0
p1,WA,2034,NOX,-0.0,EASIUR,ACS,7504.37,-0.0,-0.0
p1,WA,2034,NOX,-0.0,EASIUR,H6C,19279.96,-0.0,-0.0
p1,WA,2034,NOX,-0.0,InMAP,ACS,1978.42,-0.0,-0.0
p1,WA,2034,NOX,-0.0,InMAP,H6C,5082.01,-0.0,-0.0
p1,WA,2036,NOX,-0.0,AP2,ACS,559.4,-0.0,-0.0
p1,WA,2036,NOX,-0.0,AP2,H6C,1436.07,-0.0,-0.0
p1,WA,2036,NOX,-0.0,EASIUR,ACS,7504.37,-0.0,-0.0
p1,WA,2036,NOX,-0.0,EASIUR,H6C,19279.96,-0.0,-0.0
p1,WA,2036,NOX,-0.0,InMAP,ACS,1978.42,-0.0,-0.0
p1,WA,2036,NOX,-0.0,InMAP,H6C,5082.01,-0.0,-0.0
p1,WA,2042,NOX,0.0,AP2,ACS,559.4,0.0,0.0
p1,WA,2042,NOX,0.0,AP2,H6C,1436.07,0.0,0.0
p1,WA,2042,NOX,0.0,EASIUR,ACS,7504.37,0.0,0.0
p1,WA,2042,NOX,0.0,EASIUR,H6C,19279.96,0.0,0.0
p1,WA,2042,NOX,0.0,InMAP,ACS,1978.42,0.0,0.0
p1,WA,2042,NOX,0.0,InMAP,H6C,5082.01,0.0,0.0
p1,WA,2044,NOX,36.93,AP2,ACS,559.4,20661.0,0.003
p1,WA,2044,NOX,36.93,AP2,H6C,1436.07,53040.26,0.0077
p1,WA,2044,NOX,36.93,EASIUR,ACS,7504.37,277168.47,0.04
p1,WA,2044,NOX,36.93,EASIUR,H6C,19279.96,712091.64,0.1027
p1,WA,2044,NOX,36.93,InMAP,ACS,1978.42,73071.65,0.0105
p1,WA,2044,NOX,36.93,InMAP,H6C,5082.01,187700.33,0.0271
p2,WA,2010,NOX,11487.16,AP2,ACS,956.2,10983977.48,1.5844
p2,WA,2010,NOX,11487.16,AP2,H6C,2455.57,28207555.79,4.0687
p2,WA,2010,NOX,11487.16,EASIUR,ACS,4999.39,57428811.12,8.2837
p2,WA,2010,NOX,11487.16,EASIUR,H6C,12843.86,147539483.59,21.2815
p2,WA,2010,NOX,11487.16,InMAP,ACS,2470.9,28383597.02,4.0941
p2,WA,2010,NOX,11487.16,InMAP,H6C,6347.34,72912854.09,10.5172
p2,WA,2012,NOX,7385.7,AP2,ACS,956.2,7062178.78,1.0187
p2,WA,2012,NOX,7385.7,AP2,H6C,2455.57,18136126.21,2.616
p2,WA,2012,NOX,7385.7,EASIUR,ACS,4999.39,36924013.35,5.326
p2,WA,2012,NOX,7385.7,EASIUR,H6C,12843.86,94860920.07,13.683
p2,WA,2012,NOX,7385.7,InMAP,ACS,2470.9,18249312.41,2.6323
p2,WA,2012,NOX,7385.7,InMAP,H6C,6347.34,46879521.71,6.762
p2,WA,2014,NOX,11251.87,AP2,ACS,956.2,10758990.33,1.5519
p2,WA,2014,NOX,11251.87,AP2,H6C,2455.57,27629774.4,3.9854
p2,WA,2014,NOX,11251.87,EASIUR,ACS,4999.39,56252484.51,8.114
p2,WA,2014,NOX,11251.87,EASIUR,H6C,12843.86,144517400.83,20.8456
p2,WA,2014,NOX,11251.87,InMAP,ACS,2470.9,27802209.74,4.0103
p2,WA,2014,NOX,11251.87,InMAP,H6C,6347.34,71419364.52,10.3017
p2,WA,2016,NOX,1997.33,AP2,ACS,956.2,1909843.85,0.2755
p2,WA,2016,NOX,1997.33,AP2,H6C,2455.57,4904601.01,0.7075
p2,WA,2016,NOX,1997.33,EASIUR,ACS,4999.39,9985459.46,1.4403
p2,WA,2016,NOX,1997.33,EASIUR,H6C,12843.86,25653491.75,3.7003
p2,WA,2016,NOX,1997.33,InMAP,ACS,2470.9,4935210.25,0.7119
p2,WA,2016,NOX,1997.33,InMAP,H6C,6347.34,12677754.15,1.8287
p2,WA,2018,NOX,1748.21,AP2,ACS,956.2,1671632.04,0.2411
p2,WA,2018,NOX,1748.21,AP2,H6C,2455.57,4292857.84,0.6192
p2,WA,2018,NOX,1748.21,EASIUR,ACS,4999.39,8739988.82,1.2607
p2,WA,2018,NOX,1748.21,EASIUR,H6C,12843.86,22453772.11,3.2388
p2,WA,2018,NOX,1748.21,InMAP,ACS,2470.9,4319649.25,0.6231
p2,WA,2018,NOX,1748.21,InMAP,H6C,6347.34,11096477.83,1.6006
p2,WA,2020,NOX,2151.56,AP2,ACS,956.2,2057316.93,0.2968
p2,WA,2020,NOX,2151.56,AP2,H6C,2455.57,5283321.3,0.7621
p2,WA,2020,NOX,2151.56,EASIUR,ACS,4999.39,10756510.17,1.5516
p2,WA,2020,NOX,2151.56,EASIUR,H6C,12843.86,27634386.38,3.9861
p2,WA,2020,NOX,2151.56,InMAP,ACS,2470.9,5316294.11,0.7668
p2,WA,2020,NOX,2151.56,InMAP,H6C,6347.34,13656696.72,1.9699
p2,WA,2022,NOX,5553.66,AP2,ACS,956.2,5310392.12,0.766
p2,WA,2022,NOX,5553.66,AP2,H6C,2455.57,13637426.18,1.9671
p2,WA,2022,NOX,5553.66,EASIUR,ACS,4999.39,27764942.78,4.0049
p2,WA,2022,NOX,5553.66,EASIUR,H6C,12843.86,71330491.43,10.2889
p2,WA,2022,NOX,5553.66,InMAP,ACS,2470.9,13722536.33,1.9794
p2,WA,2022,NOX,5553.66,InMAP,H6C,6347.34,35250968.67,5.0847
p2,WA,2024,NOX,618.61,AP2,ACS,956.2,591511.29,0.0853
p2,WA,2024,NOX,618.61,AP2,H6C,2455.57,1519038.78,0.2191
p2,WA,2024,NOX,618.61,EASIUR,ACS,4999.39,3092667.5,0.4461
p2,WA,2024,NOX,618.61,EASIUR,H6C,12843.86,7945324.96,1.1461
p2,WA,2024,NOX,618.61,InMAP,ACS,2470.9,1528518.99,0.2205
p2,WA,2024,NOX,618.61,InMAP,H6C,6347.34,3926517.19,0.5664
p2,WA,2026,NOX,162.98,AP2,ACS,956.2,155838.44,0.0225
p2,WA,2026,NOX,162.98,AP2,H6C,2455.57,400203.06,0.0577
p2,WA,2026,NOX,162.98,EASIUR,ACS,4999.39,814788.28,0.1175
p2,WA,2026,NOX,162.98,EASIUR,H6C,12843.86,2093260.15,0.3019
p2,WA,2026,NOX,162.98,InMAP,ACS,2470.9,402700.69,0.0581
p2,WA,2026,NOX,162.98,InMAP,H6C,6347.34,1034472.72,0.1492
p2,WA,2028,NOX,93.67,AP2,ACS,956.2,89563.9,0.0129
p2,WA,2028,NOX,93.67,AP2,H6C,2455.57,230005.81,0.0332
p2,WA,2028,NOX,93.67,EASIUR,ACS,4999.39,468277.38,0.0675
p2,WA,2028,NOX,93.67,EASIUR,H6C,12843.86,1203044.29,0.1735
p2,WA,2028,NOX,93.67,InMAP,ACS,2470.9,231441.26,0.0334
p2,WA,2028,NOX,93.67,InMAP,H6C,6347.34,594535.04,0.0858
p2,WA,2030,NOX,29.34,AP2,ACS,956.2,28054.36,0.004
p2,WA,2030,NOX,29.34,AP2,H6C,2455.57,72045.39,0.0104
p2,WA,2030,NOX,29.34,EASIUR,ACS,4999.39,146679.89,0.0212
p2,WA,2030,NOX,29.34,EASIUR,H6C,12843.86,376833.07,0.0544
p2,WA,2030,NOX,29.34,InMAP,ACS,2470.9,72495.02,0.0105
p2,WA,2030,NOX,29.34,InMAP,H6C,6347.34,186227.94,0.0269
p3,WA,2010,NOX,134.71,AP2,ACS,1381.74,186135.66,0.0268
p3,WA,2010,NOX,134.71,AP2,H6C,3548.93,478080.62,0.069
p3,WA,2010,NOX,134.71,EASIUR,ACS,2725.09,367099.49,0.053
p3,WA,2010,NOX,134.71,EASIUR,H6C,7000.43,943035.73,0.136
p3,WA,2010,NOX,134.71,InMAP,ACS,2198.92,296218.7,0.0427
p3,WA,2010,NOX,134.71,InMAP,H6C,5648.53,760919.85,0.1098
p3,WA,2012,NOX,55.02,AP2,ACS,1381.74,76022.17,0.011
p3,WA,2012,NOX,55.02,AP2,H6C,3548.93,195259.35,0.0282
p3,WA,2012,NOX,55.02,EASIUR,ACS,2725.09,149932.05,0.0216
p3,WA,2012,NOX,55.02,EASIUR,H6C,7000.43,385157.92,0.0556
p3,WA,2012,NOX,55.02,InMAP,ACS,2198.92,120982.67,0.0175
p3,WA,2012,NOX,55.02,InMAP,H6C,5648.53,310777.53,0.0448
p3,WA,2014,NOX,22.42,AP2,ACS,1381.74,30979.42,0.0045
p3,WA,2014,NOX,22.42,AP2,H6C,3548.93,79569.19,0.0115
p3,WA,2014,NOX,22.42,EASIUR,ACS,2725.09,61098.08,0.0088
p3,WA,2014,NOX,22.42,EASIUR,H6C,7000.43,156953.83,0.0226
p3,WA,2014,NOX,22.42,InMAP,ACS,2198.92,49301.06,0.0071
p3,WA,2014,NOX,22.42,InMAP,H6C,5648.53,126643.44,0.0183
p3,WA,2016,NOX,63.23,AP2,ACS,1381.74,87368.9,0.0126
p3,WA,2016,NOX,63.23,AP2,H6C,3548.93,224402.88,0.0324
p3,WA,2016,NOX,63.23,EASIUR,ACS,2725.09,172310.23,0.0249
p3,WA,2016,NOX,63.23,EASIUR,H6C,7000.43,442644.87,0.0638
p3,WA,2016,NOX,63.23,InMAP,ACS,2198.92,139040.0,0.0201
p3,WA,2016,NOX,63.23,InMAP,H6C,5648.53,357162.79,0.0515
p3,WA,2018,NOX,41.89,AP2,ACS,1381.74,57886.28,0.0083
p3,WA,2018,NOX,41.89,AP2,H6C,3548.93,148678.17,0.0214
p3,WA,2018,NOX,41.89,EASIUR,ACS,2725.09,114164.17,0.0165
p3,WA,2018,NOX,41.89,EASIUR,H6C,7000.43,293274.43,0.0423
p3,WA,2018,NOX,41.89,InMAP,ACS,2198.92,92120.97,0.0133
p3,WA,2018,NOX,41.89,InMAP,H6C,5648.53,236638.26,0.0341
p3,WA,2020,NOX,155.89,AP2,ACS,1381.74,215393.92,0.0311
p3,WA,2020,NOX,155.89,AP2,H6C,3548.93,553229.08,0.0798
p3,WA,2020,NOX,155.89,EASIUR,ACS,2725.09,424803.05,0.0613
p3,WA,2020,NOX,155.89,EASIUR,H6C,7000.43,1091269.46,0.1574
p3,WA,2020,NOX,155.89,InMAP,ACS,2198.92,342780.67,0.0494
p3,WA,2020,NOX,155.89,InMAP,H6C,5648.53,880527.19,0.127
p3,WA,2034,NOX,0.0,AP2,ACS,1381.74,0.0,0.0
p3,WA,2034,NOX,0.0,AP2,H6C,3548.93,0.0,0.0
p3,WA,2034,NOX,0.0,EASIUR,ACS,2725.09,0.0,0.0
p3,WA,2034,NOX,0.0,EASIUR,H6C,7000.43,0.0,0.0
p3,WA,2034,NOX,0.0,InMAP,ACS,2198.92,0.0,0.0
p3,WA,2034,NOX,0.0,InMAP,H6C,5648.53,0.0,0.0
p4,WA,2048,NOX,-0.0,AP2,ACS,1321.53,-0.0,-0.0
p4,WA,2048,NOX,-0.0,AP2,H6C,3394.24,-0.0,-0.0
p4,WA,2048,NOX,-0.0,EASIUR,ACS,3085.18,-0.0,-0.0
p4,WA,2048,NOX,-0.0,EASIUR,H6C,7925.63,-0.0,-0.0
p4,WA,2048,NOX,-0.0,InMAP,ACS,2180.31,-0.0,-0.0
p4,WA,2048,NOX,-0.0,InMAP,H6C,5600.72,-0.0,-0.0
p5,OR,2010,NOX,5158.21,AP2,ACS,1169.5,6032527.49,0.8701
p5,OR,2010,NOX,5158.21,AP2,H6C,3003.62,15493304.81,2.2348
p5,OR,2010,NOX,5158.21,EASIUR,ACS,4288.66,22121815.55,3.1909
p5,OR,2010,NOX,5158.21,EASIUR,H6C,11017.75,56831934.14,8.1976
p5,OR,2010,NOX,5158.21,InMAP,ACS,2896.98,14943264.38,2.1555
