Dim1,year,month,day,hour,Generation (GWh)
Generator,2026,12,31,12,267.09363999987
Generator,2027,12,31,12,265.51391781829
Generator,2028,12,31,12,267.6300937091
Generator,2029,12,31,12,267.26163200001
Generator,2030,12,31,12,267.62850399985
Generator,2031,12,31,12,269.4850400001
Generator,2032,12,31,12,267.52571999997
Generator,2033,12,31,12,269.80914399997
Generator,2034,12,31,12,269.09493599997
Generator,2035,12,31,12,269.13532799997
Generator,2036,12,31,12,269.79039999997
Generator,2037,12,31,12,269.65646400009
Generator,2038,12,31,12,269.64141600003
Generator,2039,12,31,12,269.6493360001
Generator,2040,12,31,12,269.62716000006
Generator,2041,12,31,12,269.74287999987
Generator,2042,12,31,12,269.70495200004
Generator,2043,12,31,12,269.72211199993
Generator,2044,12,31,12,269.77235999999
Generator,2045,12,31,12,269.75537599994
Generator,2046,12,31,12,269.60076000003
Generator,2047,12,31,12,269.80914399994
Generator,2048,12,31,12,267.21604799987
Generator,2049,12,31,12,267.25327199993
Generator,2050,12,31,12,267.41492800002
Generator,2051,12,31,12,269.80914399993
Generator,2052,12,31,12,269.94642399995
Generator,2023,12,31,12,2.84700000000001
Generator,2024,12,31,12,2.78525000000001
Generator,2025,12,31,12,2.78362500000001
Generator,2026,12,31,12,2.73780000000001
Generator,2027,12,31,12,2.63640000000001
Generator,2028,12,31,12,2.71570000000001
Generator,2029,12,31,12,2.70887500000001
Generator,2030,12,31,12,2.73162500000001
Generator,2031,12,31,12,2.73975000000001
Generator,2032,12,31,12,2.65427500000001
Generator,2033,12,31,12,2.71765000000001
Generator,2034,12,31,12,2.74105000000001
Generator,2035,12,31,12,2.78460000000001
Generator,2036,12,31,12,2.77680000000001
Generator,2037,12,31,12,2.78167500000001
Generator,2038,12,31,12,2.76770000000001
Generator,2039,12,31,12,2.79922500000001
Generator,2040,12,31,12,2.79077500000001
Generator,2041,12,31,12,2.77517500000001
Generator,2042,12,31,12,2.78882500000001
Generator,2043,12,31,12,2.78492500000001
Generator,2044,12,31,12,2.80702500000001
Generator,2045,12,31,12,2.79467500000001
Generator,2046,12,31,12,2.79435000000001
Generator,2047,12,31,12,2.79727500000001
Generator,2048,12,31,12,2.80312500000001
Generator,2049,12,31,12,2.79825000000001
Generator,2050,12,31,12,2.79955000000001
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,596.39896077273
Generator,2024,12,31,12,39.90828495571
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,3532.92935061694
Generator,2024,12,31,12,848.92191711471
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.28269109307
Generator,2027,12,31,12,0.17462950993
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,3696.72000000002
Generator,2024,12,31,12,2332.15563825897
Generator,2025,12,31,12,231.98527583023
Generator,2026,12,31,12,240.27860215563
Generator,2027,12,31,12,186.45824517708
Generator,2028,12,31,12,84.07462359239
Generator,2029,12,31,12,15.20841481689
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,3696.72000000002
Generator,2024,12,31,12,1783.36742421712
Generator,2025,12,31,12,33.79365878382
Generator,2026,12,31,12,38.38743405045
Generator,2027,12,31,12,26.78058159695
Generator,2028,12,31,12,2.954
Generator,2029,12,31,12,0.20865511596
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,4616.52000000002
Generator,2024,12,31,12,2501.08794762271
Generator,2025,12,31,12,65.48879852384
Generator,2026,12,31,12,66.37636754217
Generator,2027,12,31,12,45.49136534512
Generator,2028,12,31,12,15.72172571056
Generator,2029,12,31,12,5.50751223527
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,3428.62969379478
Generator,2024,12,31,12,1049.01212842448
Generator,2025,12,31,12,0.36378746099
Generator,2026,12,31,12,0.392
Generator,2027,12,31,12,1.2584170117
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,6.09704931046
Generator,2031,12,31,12,31.33714229534
Generator,2032,12,31,12,20.23200810692
Generator,2033,12,31,12,19.83429442163
Generator,2034,12,31,12,56.89718610598
Generator,2035,12,31,12,62.83805895785
Generator,2036,12,31,12,69.5767756553
Generator,2037,12,31,12,101.23917108601
Generator,2038,12,31,12,87.16620054901
Generator,2039,12,31,12,90.28377271872
Generator,2040,12,31,12,103.47184858621
Generator,2041,12,31,12,103.89346968343
Generator,2042,12,31,12,255.17556374454
Generator,2043,12,31,12,272.57951690303
Generator,2044,12,31,12,278.84653393485
Generator,2045,12,31,12,280.33552924825
Generator,2046,12,31,12,300.81692893172
Generator,2047,12,31,12,308.98140392943
Generator,2048,12,31,12,306.74784622315
Generator,2049,12,31,12,330.48895787362
Generator,2050,12,31,12,306.413909892
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,3441.89399999997
Generator,2024,12,31,12,1315.51612825194
Generator,2025,12,31,12,1.51941292891
Generator,2026,12,31,12,5.67175840841
Generator,2027,12,31,12,6.06554326069
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,26.8801134172
Generator,2031,12,31,12,77.8206310983701
Generator,2032,12,31,12,40.78948711723
Generator,2033,12,31,12,46.64331987922
Generator,2034,12,31,12,93.34533346409
Generator,2035,12,31,12,92.76528725577
Generator,2036,12,31,12,101.84970032877
Generator,2037,12,31,12,148.16101407761
Generator,2038,12,31,12,128.89565243495
Generator,2039,12,31,12,137.78277682169
Generator,2040,12,31,12,141.97757716271
Generator,2041,12,31,12,163.35891504829
Generator,2042,12,31,12,300.77298982976
Generator,2043,12,31,12,333.21451796228
Generator,2044,12,31,12,326.10612321951
Generator,2045,12,31,12,328.24174026867
Generator,2046,12,31,12,326.36141414424
Generator,2047,12,31,12,322.21226100402
Generator,2048,12,31,12,320.992933691
Generator,2049,12,31,12,358.84061147996
Generator,2050,12,31,12,348.23677777906
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,4362.48000000004
Generator,2024,12,31,12,3037.56889361518
Generator,2025,12,31,12,563.188355651869
Generator,2026,12,31,12,545.40257195536
Generator,2027,12,31,12,581.43895576735
Generator,2028,12,31,12,653.585016929699
Generator,2029,12,31,12,849.32489808771
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,3407.54472398731
Generator,2024,12,31,12,1480.48431956639
Generator,2025,12,31,12,18.14664889303
Generator,2026,12,31,12,28.51908930354
Generator,2027,12,31,12,23.53995490543
Generator,2028,12,31,12,0.66522303684
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,3355.08
Generator,2024,12,31,12,1976.88143185161
Generator,2025,12,31,12,129.14655028844
Generator,2026,12,31,12,154.30811839429
Generator,2027,12,31,12,85.08555464695
Generator,2028,12,31,12,42.00190067635
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,1820.10182890711
Generator,2024,12,31,12,238.29758496317
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.353
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.353
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.26325456974
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.63301843065
Generator,2039,12,31,12,0.36221998959
Generator,2040,12,31,12,1.98175479955
Generator,2041,12,31,12,1.94899862076
Generator,2042,12,31,12,1.63715370848
Generator,2043,12,31,12,13.7165797351
Generator,2044,12,31,12,16.27368589609
Generator,2045,12,31,12,16.42385188032
Generator,2046,12,31,12,17.44469617977
Generator,2047,12,31,12,17.28430719787
Generator,2048,12,31,12,18.57529161314
Generator,2049,12,31,12,14.67064455318
Generator,2050,12,31,12,28.56316145292
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,2580.30964379459
Generator,2024,12,31,12,356.03252144115
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.59736879427
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.06509656156
Generator,2034,12,31,12,1.48782891624
Generator,2035,12,31,12,1.07528659926
Generator,2036,12,31,12,2.93342605415
Generator,2037,12,31,12,2.49128982385
Generator,2038,12,31,12,2.16731530815
Generator,2039,12,31,12,1.96579726064
Generator,2040,12,31,12,5.09507055422
Generator,2041,12,31,12,5.00728572643
Generator,2042,12,31,12,5.63123204817
Generator,2043,12,31,12,27.88803854859
Generator,2044,12,31,12,22.07538544133
Generator,2045,12,31,12,22.08574395772
Generator,2046,12,31,12,25.8660612642
Generator,2047,12,31,12,34.9899952032
Generator,2048,12,31,12,50.5219748551
Generator,2049,12,31,12,65.34703963784
Generator,2050,12,31,12,77.19227658517
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,2879.05129109493
Generator,2024,12,31,12,466.61793359692
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0867060036
Generator,2031,12,31,12,3.1858230011
Generator,2032,12,31,12,2.64134415287
Generator,2033,12,31,12,1.27620826143
Generator,2034,12,31,12,6.59936860143
Generator,2035,12,31,12,5.49980534082
Generator,2036,12,31,12,5.47721153429
Generator,2037,12,31,12,11.92401387279
Generator,2038,12,31,12,9.16441393249
Generator,2039,12,31,12,7.59958366814
Generator,2040,12,31,12,9.71686293655001
Generator,2041,12,31,12,16.96575568763
Generator,2042,12,31,12,20.22066263892
Generator,2043,12,31,12,45.42967507314
Generator,2044,12,31,12,64.39161114407
Generator,2045,12,31,12,89.61394839019
Generator,2046,12,31,12,110.47774921363
Generator,2047,12,31,12,145.48434650455
Generator,2048,12,31,12,143.36234322465
Generator,2049,12,31,12,171.83549545917
Generator,2050,12,31,12,179.5462392147
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,3315.85254655865
Generator,2024,12,31,12,675.44598078355
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,2.406
Generator,2031,12,31,12,6.817
Generator,2032,12,31,12,9.58268886374
Generator,2033,12,31,12,5.89420213345
Generator,2034,12,31,12,12.43786034373
Generator,2035,12,31,12,19.79759235087
Generator,2036,12,31,12,21.4285068757
Generator,2037,12,31,12,43.14596893694
Generator,2038,12,31,12,44.79641767236
Generator,2039,12,31,12,73.2997227761701
Generator,2040,12,31,12,67.0680688926999
Generator,2041,12,31,12,75.5233800932
Generator,2042,12,31,12,83.4346878712099
Generator,2043,12,31,12,157.04733399532
Generator,2044,12,31,12,163.92985192869
Generator,2045,12,31,12,188.47744126656
Generator,2046,12,31,12,219.17946171802
Generator,2047,12,31,12,273.33934551249
Generator,2048,12,31,12,268.85130837273
Generator,2049,12,31,12,277.67966464762
Generator,2050,12,31,12,279.89570202256
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,3.6291
Generator,2024,12,31,12,5.0985
Generator,2025,12,31,12,1.3914
Generator,2026,12,31,12,1.4487
Generator,2027,12,31,12,2.04195
Generator,2028,12,31,12,2.2281
Generator,2029,12,31,12,3.0526583549
Generator,2030,12,31,12,3.18405
Generator,2031,12,31,12,3.46409999999999
Generator,2032,12,31,12,3.7527
Generator,2033,12,31,12,3.8985
Generator,2034,12,31,12,3.91455
Generator,2035,12,31,12,4.08765
Generator,2036,12,31,12,4.14165
Generator,2037,12,31,12,4.4451
Generator,2038,12,31,12,4.22115
Generator,2039,12,31,12,4.63515
Generator,2040,12,31,12,4.54995
Generator,2041,12,31,12,4.76669999999999
Generator,2042,12,31,12,4.82819999999999
Generator,2043,12,31,12,4.67895
Generator,2044,12,31,12,5.03835
Generator,2045,12,31,12,5.0172
Generator,2046,12,31,12,5.00865
Generator,2047,12,31,12,5.44035000000001
Generator,2048,12,31,12,5.4252
Generator,2049,12,31,12,5.44845
Generator,2050,12,31,12,5.61735
Generator,2051,12,31,12,3.84795
Generator,2052,12,31,12,4.2138
Generator,2023,12,31,12,640.439999999998
Generator,2024,12,31,12,565.9469162103
Generator,2025,12,31,12,356.2857152234
Generator,2026,12,31,12,368.9775
Generator,2027,12,31,12,346.98118055516
Generator,2028,12,31,12,359.8275
Generator,2029,12,31,12,366.31836044004
Generator,2030,12,31,12,363.9225
Generator,2031,12,31,12,363.27
Generator,2032,12,31,12,374.001451211471
Generator,2033,12,31,12,374.6625
Generator,2034,12,31,12,374.692500000001
Generator,2035,12,31,12,374.9775
Generator,2036,12,31,12,389.224900809971
Generator,2037,12,31,12,389.572500000001
Generator,2038,12,31,12,398.940000000001
